Species;Event;Latitude;Longitude;Plot;DOY_day;Plant_h_cm;Biom_tot_g
C_holosteoides;ALB;48.3006;9.3546;AEG5;125;28.2;0.508
C_holosteoides;ALB;48.3006;9.3546;AEG5;120;26.6;0.429
C_holosteoides;ALB;48.3006;9.3546;AEG5;137;25.6;0.522
C_holosteoides;ALB;48.3006;9.3546;AEG5;120;51.2;4.963
C_holosteoides;ALB;48.3006;9.3546;AEG5;123;45.2;2.582
C_holosteoides;ALB;48.3006;9.3546;AEG6;125;50;1.148
C_holosteoides;ALB;48.3006;9.3546;AEG6;120;45.7;2.712
C_holosteoides;ALB;48.3006;9.3546;AEG6;130;36.3;0.933
C_holosteoides;ALB;48.3006;9.3546;AEG6;141;20.8;0.648
C_holosteoides;ALB;48.3006;9.3546;AEG6;132;20.7;0.365
C_holosteoides;ALB;48.3006;9.3546;AEG6;132;28.8;0.75
C_holosteoides;ALB;48.3006;9.3546;AEG6;144;27.9;0.205
C_holosteoides;ALB;48.3006;9.3546;AEG6;130;40.3;0.737
C_holosteoides;ALB;48.3006;9.3546;AEG6;120;44;10.99
C_holosteoides;ALB;48.3006;9.3546;AEG6;130;28.5;0.358
C_holosteoides;ALB;48.3006;9.3546;AEG7;141;15.7;0.261
C_holosteoides;ALB;48.3006;9.3546;AEG7;134;15.7;0.174
C_holosteoides;ALB;48.3006;9.3546;AEG7;139;17;0.549
C_holosteoides;ALB;48.3006;9.3546;AEG7;137;17.3;0.4
C_holosteoides;ALB;48.3006;9.3546;AEG7;123;40.3;7.983
C_holosteoides;ALB;48.3006;9.3546;AEG8;137;13.8;0.161
C_holosteoides;ALB;48.3006;9.3546;AEG8;132;16.1;0.528
C_holosteoides;ALB;48.3006;9.3546;AEG8;90;25.1;1.834
C_holosteoides;ALB;48.3006;9.3546;AEG8;125;22.7;0.394
C_holosteoides;ALB;48.3006;9.3546;AEG8;130;28.4;0.772
C_holosteoides;ALB;48.3006;9.3546;AEG8;123;38.5;5.677
C_holosteoides;ALB;48.3006;9.3546;AEG8;123;49.2;12.236
C_holosteoides;ALB;48.3006;9.3546;AEG8;127;27.6;0.382
C_holosteoides;ALB;48.3006;9.3546;AEG8;141;33.4;2.354
C_holosteoides;ALB;48.3006;9.3546;AEG8;130;18;0.54
C_holosteoides;ALB;48.3006;9.3546;AEG10;132;20.2;0.399
C_holosteoides;ALB;48.3006;9.3546;AEG10;120;25.3;0.509
C_holosteoides;ALB;48.3006;9.3546;AEG10;118;22.7;0.409
C_holosteoides;ALB;48.3006;9.3546;AEG10;120;32.7;0.768
C_holosteoides;ALB;48.3006;9.3546;AEG10;118;26.5;0.399
C_holosteoides;ALB;48.3006;9.3546;AEG10;123;18.8;0.413
C_holosteoides;ALB;48.3006;9.3546;AEG10;118;70.8;21.819
C_holosteoides;ALB;48.3006;9.3546;AEG10;120;43.2;1.844
C_holosteoides;ALB;48.3006;9.3546;AEG10;123;19.7;0.45
C_holosteoides;ALB;48.3006;9.3546;AEG10;125;32.3;1.473
C_holosteoides;ALB;48.3006;9.3546;AEG12;118;56.4;17.439
C_holosteoides;ALB;48.3006;9.3546;AEG12;118;48.5;2.435
C_holosteoides;ALB;48.3006;9.3546;AEG12;123;29.6;0.564
C_holosteoides;ALB;48.3006;9.3546;AEG12;120;51.2;3.708
C_holosteoides;ALB;48.3006;9.3546;AEG12;118;24;0.812
C_holosteoides;ALB;48.3006;9.3546;AEG12;120;32.5;1.126
C_holosteoides;ALB;48.3006;9.3546;AEG12;123;26.4;0.463
C_holosteoides;ALB;48.3006;9.3546;AEG12;118;46.8;4.723
C_holosteoides;ALB;48.3006;9.3546;AEG12;123;21.2;0.469
C_holosteoides;ALB;48.3006;9.3546;AEG12;134;34.9;2.88
C_holosteoides;ALB;48.3006;9.3546;AEG13;126;44.3;4.288
C_holosteoides;ALB;48.3006;9.3546;AEG13;118;38.5;1.704
C_holosteoides;ALB;48.3006;9.3546;AEG13;118;55;12.037
C_holosteoides;ALB;48.3006;9.3546;AEG13;123;40.8;1.668
C_holosteoides;ALB;48.3006;9.3546;AEG13;125;23.7;0.465
C_holosteoides;ALB;48.3006;9.3546;AEG13;120;22.8;0.512
C_holosteoides;ALB;48.3006;9.3546;AEG13;137;28.6;0.746
C_holosteoides;ALB;48.3006;9.3546;AEG13;123;21.3;0.433
C_holosteoides;ALB;48.3006;9.3546;AEG13;123;22;0.451
C_holosteoides;ALB;48.3006;9.3546;AEG13;123;52.6;5.038
C_holosteoides;ALB;48.3006;9.3546;AEG15;118;26.3;0.461
C_holosteoides;ALB;48.3006;9.3546;AEG15;123;23.2;0.419
C_holosteoides;ALB;48.3006;9.3546;AEG15;120;28.7;0.359
C_holosteoides;ALB;48.3006;9.3546;AEG15;113;28.9;0.476
C_holosteoides;ALB;48.3006;9.3546;AEG15;125;21.6;0.528
C_holosteoides;ALB;48.3006;9.3546;AEG15;118;33.2;0.561
C_holosteoides;ALB;48.3006;9.3546;AEG15;118;31.4;0.755
C_holosteoides;ALB;48.3006;9.3546;AEG15;120;36.4;2.231
C_holosteoides;ALB;48.3006;9.3546;AEG15;120;23.1;0.523
C_holosteoides;ALB;48.3006;9.3546;AEG15;120;31.4;0.421
C_holosteoides;ALB;48.3006;9.3546;AEG17;116;53.4;12.484
C_holosteoides;ALB;48.3006;9.3546;AEG17;120;24.4;0.367
C_holosteoides;ALB;48.3006;9.3546;AEG17;123;22.1;0.462
C_holosteoides;ALB;48.3006;9.3546;AEG17;120;17.8;0.565
C_holosteoides;ALB;48.3006;9.3546;AEG17;116;36.9;1.062
C_holosteoides;ALB;48.3006;9.3546;AEG17;125;31.3;0.51
C_holosteoides;ALB;48.3006;9.3546;AEG17;118;42.6;2.874
C_holosteoides;ALB;48.3006;9.3546;AEG17;118;51.3;6.487
C_holosteoides;ALB;48.3006;9.3546;AEG17;120;32.1;0.805
C_holosteoides;ALB;48.3006;9.3546;AEG17;123;17.8;0.314
C_holosteoides;ALB;48.3006;9.3546;AEG18;127;22.7;0.44
C_holosteoides;ALB;48.3006;9.3546;AEG18;120;22.6;0.443
C_holosteoides;ALB;48.3006;9.3546;AEG18;120;50.4;3.286
C_holosteoides;ALB;48.3006;9.3546;AEG18;123;17.7;0.553
C_holosteoides;ALB;48.3006;9.3546;AEG18;139;28.3;1.551
C_holosteoides;ALB;48.3006;9.3546;AEG18;120;24.2;0.393
C_holosteoides;ALB;48.3006;9.3546;AEG18;127;24;0.42
C_holosteoides;ALB;48.3006;9.3546;AEG18;123;39.6;1.376
C_holosteoides;ALB;48.3006;9.3546;AEG18;123;19.3;0.362
C_holosteoides;ALB;48.3006;9.3546;AEG19;118;43.5;2.538
C_holosteoides;ALB;48.3006;9.3546;AEG19;125;20.7;0.48
C_holosteoides;ALB;48.3006;9.3546;AEG19;141;32.3;0.397
C_holosteoides;ALB;48.3006;9.3546;AEG19;125;23.1;0.446
C_holosteoides;ALB;48.3006;9.3546;AEG19;130;28.7;0.482
C_holosteoides;ALB;48.3006;9.3546;AEG19;130;21.3;0.602
C_holosteoides;ALB;48.3006;9.3546;AEG19;120;44.4;2.052
C_holosteoides;ALB;48.3006;9.3546;AEG19;118;31.8;0.783
C_holosteoides;ALB;48.3006;9.3546;AEG20;125;38.8;3.79
C_holosteoides;ALB;48.3006;9.3546;AEG20;141;21.5;0.346
C_holosteoides;ALB;48.3006;9.3546;AEG20;123;45.7;1.036
C_holosteoides;ALB;48.3006;9.3546;AEG20;130;38.4;2.418
C_holosteoides;ALB;48.3006;9.3546;AEG20;127;52.3;7.614
C_holosteoides;ALB;48.3006;9.3546;AEG20;123;30.7;1.315
C_holosteoides;ALB;48.3006;9.3546;AEG20;134;27.1;0.362
C_holosteoides;ALB;48.3006;9.3546;AEG20;130;21.3;0.462
C_holosteoides;ALB;48.3006;9.3546;AEG20;104;25.1;0.496
C_holosteoides;ALB;48.3006;9.3546;AEG20;139;33;0.556
C_holosteoides;ALB;48.3006;9.3546;AEG20;137;28.6;0.519
C_holosteoides;ALB;48.3006;9.3546;AEG21;125;23;0.862
C_holosteoides;ALB;48.3006;9.3546;AEG21;125;33.2;0.417
C_holosteoides;ALB;48.3006;9.3546;AEG22;120;19.2;0.435
C_holosteoides;ALB;48.3006;9.3546;AEG22;123;22.1;0.661
C_holosteoides;ALB;48.3006;9.3546;AEG22;123;24.3;0.477
C_holosteoides;ALB;48.3006;9.3546;AEG22;116;48.4;22.578
C_holosteoides;ALB;48.3006;9.3546;AEG22;130;19.8;0.355
C_holosteoides;ALB;48.3006;9.3546;AEG25;132;22.2;0.481
C_holosteoides;ALB;48.3006;9.3546;AEG25;91;22.8;0.489
C_holosteoides;ALB;48.3006;9.3546;AEG25;102;11.8;0.286
C_holosteoides;ALB;48.3006;9.3546;AEG25;144;18.7;0.423
C_holosteoides;ALB;48.3006;9.3546;AEG25;130;31.2;1.947
C_holosteoides;ALB;48.3006;9.3546;AEG25;127;19;0.375
C_holosteoides;ALB;48.3006;9.3546;AEG25;130;28.4;2.783
C_holosteoides;ALB;48.3006;9.3546;AEG25;123;21.8;0.807
C_holosteoides;ALB;48.3006;9.3546;AEG25;120;38.2;15.62
C_holosteoides;ALB;48.3006;9.3546;AEG25;127;23.5;1.301
C_holosteoides;ALB;48.3006;9.3546;AEG25;125;16.7;0.424
C_holosteoides;ALB;48.3006;9.3546;AEG25;144;20.5;0.496
C_holosteoides;ALB;48.3006;9.3546;AEG25;139;18.3;0.908
C_holosteoides;ALB;48.3006;9.3546;AEG25;144;19.6;0.429
C_holosteoides;ALB;48.3006;9.3546;AEG25;134;14.2;0.342
C_holosteoides;ALB;48.3006;9.3546;AEG25;144;14.3;0.307
C_holosteoides;ALB;48.3006;9.3546;AEG25;137;19.5;0.584
C_holosteoides;ALB;48.3006;9.3546;AEG25;97;20.8;0.435
C_holosteoides;ALB;48.3006;9.3546;AEG25;139;14.2;0.304
C_holosteoides;ALB;48.3006;9.3546;AEG25;125;18.7;1.174
C_holosteoides;ALB;48.3006;9.3546;AEG27;127;46.2;5.417
C_holosteoides;ALB;48.3006;9.3546;AEG27;137;30.9;0.907
C_holosteoides;ALB;48.3006;9.3546;AEG27;127;20.3;0.459
C_holosteoides;ALB;48.3006;9.3546;AEG27;130;16.7;0.139
C_holosteoides;ALB;48.3006;9.3546;AEG28;137;20;0.586
C_holosteoides;ALB;48.3006;9.3546;AEG28;130;38.3;4.351
C_holosteoides;ALB;48.3006;9.3546;AEG28;134;22.9;0.359
C_holosteoides;ALB;48.3006;9.3546;AEG28;123;18.2;0.264
C_holosteoides;ALB;48.3006;9.3546;AEG28;123;26.9;0.721
C_holosteoides;ALB;48.3006;9.3546;AEG28;116;19.8;0.377
C_holosteoides;ALB;48.3006;9.3546;AEG28;97;25.3;1.499
C_holosteoides;ALB;48.3006;9.3546;AEG28;111;14;0.34
C_holosteoides;ALB;48.3006;9.3546;AEG28;132;33.8;0.899
C_holosteoides;ALB;48.3006;9.3546;AEG28;130;16.8;0.336
C_holosteoides;ALB;48.3006;9.3546;AEG29;120;21.7;0.722
C_holosteoides;ALB;48.3006;9.3546;AEG29;127;26.6;0.229
C_holosteoides;ALB;48.3006;9.3546;AEG29;120;20.3;0.307
C_holosteoides;ALB;48.3006;9.3546;AEG29;120;22.1;0.718
C_holosteoides;ALB;48.3006;9.3546;AEG29;123;26;0.317
C_holosteoides;ALB;48.3006;9.3546;AEG29;116;42.7;3.278
C_holosteoides;ALB;48.3006;9.3546;AEG29;120;35.6;0.99
C_holosteoides;ALB;48.3006;9.3546;AEG29;125;29.8;0.664
C_holosteoides;ALB;48.3006;9.3546;AEG29;120;40.8;1.335
C_holosteoides;ALB;48.3006;9.3546;AEG29;120;43.3;8.034
C_holosteoides;ALB;48.3006;9.3546;AEG30;123;31;1.638
C_holosteoides;ALB;48.3006;9.3546;AEG30;123;27.3;0.577
C_holosteoides;ALB;48.3006;9.3546;AEG30;125;28.6;0.636
C_holosteoides;ALB;48.3006;9.3546;AEG30;116;27.2;0.475
C_holosteoides;ALB;48.3006;9.3546;AEG30;123;33.8;1.214
C_holosteoides;ALB;48.3006;9.3546;AEG30;120;20.9;0.409
C_holosteoides;ALB;48.3006;9.3546;AEG30;123;42.7;2.645
C_holosteoides;ALB;48.3006;9.3546;AEG30;127;21.9;0.548
C_holosteoides;ALB;48.3006;9.3546;AEG30;118;35.5;2.338
C_holosteoides;ALB;48.3006;9.3546;AEG30;118;30.5;0.543
C_holosteoides;ALB;48.3006;9.3546;AEG31;130;19.6;0.496
C_holosteoides;ALB;48.3006;9.3546;AEG31;123;24.8;0.392
C_holosteoides;ALB;48.3006;9.3546;AEG31;123;22.4;0.511
C_holosteoides;ALB;48.3006;9.3546;AEG31;125;21.3;0.52
C_holosteoides;ALB;48.3006;9.3546;AEG31;123;26.4;0.351
C_holosteoides;ALB;48.3006;9.3546;AEG31;123;34.4;1.057
C_holosteoides;ALB;48.3006;9.3546;AEG31;125;34.9;1.53
C_holosteoides;ALB;48.3006;9.3546;AEG31;120;31.8;1.106
C_holosteoides;ALB;48.3006;9.3546;AEG31;130;32.8;1.021
C_holosteoides;ALB;48.3006;9.3546;AEG31;120;36.8;3.031
C_holosteoides;ALB;48.3006;9.3546;AEG33;123;44.1;4.645
C_holosteoides;ALB;48.3006;9.3546;AEG33;127;22.3;0.596
C_holosteoides;ALB;48.3006;9.3546;AEG33;125;22.2;0.459
C_holosteoides;ALB;48.3006;9.3546;AEG33;144;9.7;0.298
C_holosteoides;ALB;48.3006;9.3546;AEG33;91;17.2;0.406
C_holosteoides;ALB;48.3006;9.3546;AEG33;134;19.8;0.705
C_holosteoides;ALB;48.3006;9.3546;AEG33;123;40.9;6.629
C_holosteoides;ALB;48.3006;9.3546;AEG33;130;38.7;3.006
C_holosteoides;ALB;48.3006;9.3546;AEG33;127;26.6;0.627
C_holosteoides;ALB;48.3006;9.3546;AEG33;130;31.8;1.199
C_holosteoides;ALB;48.3006;9.3546;AEG34;127;34;1.854
C_holosteoides;ALB;48.3006;9.3546;AEG34;113;26.3;1.098
C_holosteoides;ALB;48.3006;9.3546;AEG34;132;23.2;0.705
C_holosteoides;ALB;48.3006;9.3546;AEG34;144;16.7;0.617
C_holosteoides;ALB;48.3006;9.3546;AEG34;118;19.6;0.443
C_holosteoides;ALB;48.3006;9.3546;AEG34;132;22;0.741
C_holosteoides;ALB;48.3006;9.3546;AEG34;125;28.4;0.85
C_holosteoides;ALB;48.3006;9.3546;AEG34;132;23.7;0.449
C_holosteoides;ALB;48.3006;9.3546;AEG34;141;26.2;0.644
C_holosteoides;ALB;48.3006;9.3546;AEG34;130;27.8;0.745
C_holosteoides;ALB;48.3006;9.3546;AEG36;123;43.3;1.711
C_holosteoides;ALB;48.3006;9.3546;AEG36;123;23.2;0.489
C_holosteoides;ALB;48.3006;9.3546;AEG36;118;29.5;0.802
C_holosteoides;ALB;48.3006;9.3546;AEG36;120;41.3;2.031
C_holosteoides;ALB;48.3006;9.3546;AEG36;123;24.6;0.625
C_holosteoides;ALB;48.3006;9.3546;AEG36;123;13.6;0.983
C_holosteoides;ALB;48.3006;9.3546;AEG36;116;29.7;0.638
C_holosteoides;ALB;48.3006;9.3546;AEG36;130;28.3;0.557
C_holosteoides;ALB;48.3006;9.3546;AEG36;125;33;0.523
C_holosteoides;ALB;48.3006;9.3546;AEG36;125;24.2;0.749
C_holosteoides;ALB;48.3006;9.3546;AEG36;120;40.2;2.108
C_holosteoides;ALB;48.3006;9.3546;AEG36;127;57.3;9.611
C_holosteoides;ALB;48.3006;9.3546;AEG36;120;26.6;0.566
C_holosteoides;ALB;48.3006;9.3546;AEG36;120;50.1;2.098
C_holosteoides;ALB;48.3006;9.3546;AEG36;118;30.1;0.899
C_holosteoides;ALB;48.3006;9.3546;AEG36;120;13.8;0.205
C_holosteoides;ALB;48.3006;9.3546;AEG36;118;27.9;1.436
C_holosteoides;ALB;48.3006;9.3546;AEG36;123;15.7;0.296
C_holosteoides;ALB;48.3006;9.3546;AEG37;132;16.1;0.129
C_holosteoides;ALB;48.3006;9.3546;AEG37;120;20.7;0.48
C_holosteoides;ALB;48.3006;9.3546;AEG37;118;43.3;4.37
C_holosteoides;ALB;48.3006;9.3546;AEG37;132;22.9;0.433
C_holosteoides;ALB;48.3006;9.3546;AEG37;120;21.1;0.434
C_holosteoides;ALB;48.3006;9.3546;AEG37;120;37.1;3.776
C_holosteoides;ALB;48.3006;9.3546;AEG37;120;24.6;0.446
C_holosteoides;ALB;48.3006;9.3546;AEG37;125;41.1;1.703
C_holosteoides;ALB;48.3006;9.3546;AEG37;123;32.9;1.657
C_holosteoides;ALB;48.3006;9.3546;AEG37;120;45.3;2.287
C_holosteoides;ALB;48.3006;9.3546;AEG38;123;41.3;1.749
C_holosteoides;ALB;48.3006;9.3546;AEG38;120;28.9;0.915
C_holosteoides;ALB;48.3006;9.3546;AEG38;127;24.3;0.331
C_holosteoides;ALB;48.3006;9.3546;AEG38;123;19.8;0.374
C_holosteoides;ALB;48.3006;9.3546;AEG38;123;26.6;0.477
C_holosteoides;ALB;48.3006;9.3546;AEG38;118;26.6;0.509
C_holosteoides;ALB;48.3006;9.3546;AEG38;120;28.5;0.68
C_holosteoides;ALB;48.3006;9.3546;AEG38;123;26.6;0.773
C_holosteoides;ALB;48.3006;9.3546;AEG38;130;16.1;0.323
C_holosteoides;ALB;48.3006;9.3546;AEG38;120;27.4;0.476
C_holosteoides;ALB;48.3006;9.3546;AEG39;130;17.4;0.372
C_holosteoides;ALB;48.3006;9.3546;AEG39;118;32.7;0.659
C_holosteoides;ALB;48.3006;9.3546;AEG39;118;52.9;9.527
C_holosteoides;ALB;48.3006;9.3546;AEG39;120;25;0.503
C_holosteoides;ALB;48.3006;9.3546;AEG39;116;48.8;5.963
C_holosteoides;ALB;48.3006;9.3546;AEG39;118;27.1;0.73
C_holosteoides;ALB;48.3006;9.3546;AEG39;120;20.5;0.546
C_holosteoides;ALB;48.3006;9.3546;AEG39;NA;8.3;0.069
C_holosteoides;ALB;48.3006;9.3546;AEG39;120;49.9;6.94
C_holosteoides;ALB;48.3006;9.3546;AEG39;123;26.4;0.567
C_holosteoides;ALB;48.3006;9.3546;AEG40;127;22.6;0.344
C_holosteoides;ALB;48.3006;9.3546;AEG40;123;35.3;0.497
C_holosteoides;ALB;48.3006;9.3546;AEG40;120;35.4;0.407
C_holosteoides;ALB;48.3006;9.3546;AEG40;123;36.7;1.744
C_holosteoides;ALB;48.3006;9.3546;AEG40;120;23.2;0.285
C_holosteoides;ALB;48.3006;9.3546;AEG40;116;46.2;8.71
C_holosteoides;ALB;48.3006;9.3546;AEG40;95;36.6;1.532
C_holosteoides;ALB;48.3006;9.3546;AEG40;123;25.6;0.423
C_holosteoides;ALB;48.3006;9.3546;AEG40;120;18.9;0.297
C_holosteoides;ALB;48.3006;9.3546;AEG40;118;27.4;0.806
C_holosteoides;ALB;48.3006;9.3546;AEG41;120;27.1;1.215
C_holosteoides;ALB;48.3006;9.3546;AEG41;116;17.2;0.274
C_holosteoides;ALB;48.3006;9.3546;AEG41;123;27.9;0.343
C_holosteoides;ALB;48.3006;9.3546;AEG41;116;35.7;1.954
C_holosteoides;ALB;48.3006;9.3546;AEG41;118;29;1.148
C_holosteoides;ALB;48.3006;9.3546;AEG41;118;26.5;0.855
C_holosteoides;ALB;48.3006;9.3546;AEG41;123;7;0.136
C_holosteoides;ALB;48.3006;9.3546;AEG41;116;42.8;3.938
C_holosteoides;ALB;48.3006;9.3546;AEG41;123;21.1;0.431
C_holosteoides;ALB;48.3006;9.3546;AEG41;127;24.1;0.609
C_holosteoides;ALB;48.3006;9.3546;AEG42;123;26;1.839
C_holosteoides;ALB;48.3006;9.3546;AEG42;120;38.8;4.073
C_holosteoides;ALB;48.3006;9.3546;AEG42;120;22;0.447
C_holosteoides;ALB;48.3006;9.3546;AEG42;116;39.8;5.465
C_holosteoides;ALB;48.3006;9.3546;AEG42;118;32.8;1.652
C_holosteoides;ALB;48.3006;9.3546;AEG42;120;44.3;4.909
C_holosteoides;ALB;48.3006;9.3546;AEG42;118;45.1;4.281
C_holosteoides;ALB;48.3006;9.3546;AEG42;120;25.9;0.337
C_holosteoides;ALB;48.3006;9.3546;AEG42;116;42.4;5.624
C_holosteoides;ALB;48.3006;9.3546;AEG42;116;55.2;5.034
C_holosteoides;ALB;48.3006;9.3546;AEG43;120;53.2;6.747
C_holosteoides;ALB;48.3006;9.3546;AEG43;120;36.2;1.077
C_holosteoides;ALB;48.3006;9.3546;AEG43;118;32;1.945
C_holosteoides;ALB;48.3006;9.3546;AEG43;111;51.3;7.002
C_holosteoides;ALB;48.3006;9.3546;AEG43;118;22.2;0.408
C_holosteoides;ALB;48.3006;9.3546;AEG43;120;32;0.553
C_holosteoides;ALB;48.3006;9.3546;AEG43;123;51.6;5.861
C_holosteoides;ALB;48.3006;9.3546;AEG43;123;22.3;0.815
C_holosteoides;ALB;48.3006;9.3546;AEG43;120;45.4;6.762
C_holosteoides;ALB;48.3006;9.3546;AEG43;123;34.3;1.162
C_holosteoides;ALB;48.3006;9.3546;AEG44;118;31.5;1.305
C_holosteoides;ALB;48.3006;9.3546;AEG44;118;46.8;2.921
C_holosteoides;ALB;48.3006;9.3546;AEG44;120;44.5;2.371
C_holosteoides;ALB;48.3006;9.3546;AEG44;120;24.7;0.456
C_holosteoides;ALB;48.3006;9.3546;AEG44;120;25.3;0.43
C_holosteoides;ALB;48.3006;9.3546;AEG46;125;28.4;1.096
C_holosteoides;ALB;48.3006;9.3546;AEG46;120;24.3;1.232
C_holosteoides;ALB;48.3006;9.3546;AEG46;120;25.4;0.491
C_holosteoides;ALB;48.3006;9.3546;AEG46;116;63.2;14.136
C_holosteoides;ALB;48.3006;9.3546;AEG46;120;25.7;0.585
C_holosteoides;ALB;48.3006;9.3546;AEG46;120;37.8;1.708
C_holosteoides;ALB;48.3006;9.3546;AEG46;113;31.6;1.323
C_holosteoides;ALB;48.3006;9.3546;AEG46;120;34;1.204
C_holosteoides;ALB;48.3006;9.3546;AEG46;120;23.2;0.606
C_holosteoides;ALB;48.3006;9.3546;AEG46;120;37.6;1.494
C_holosteoides;ALB;48.3006;9.3546;AEG49;111;26.6;0.548
C_holosteoides;ALB;48.3006;9.3546;AEG49;127;34.4;1.52
C_holosteoides;ALB;48.3006;9.3546;AEG49;137;50.4;12.146
C_holosteoides;ALB;48.3006;9.3546;AEG49;139;20.4;0.585
C_holosteoides;ALB;48.3006;9.3546;AEG49;130;20.9;0.488
C_holosteoides;ALB;48.3006;9.3546;AEG49;134;21.6;0.605
C_holosteoides;ALB;48.3006;9.3546;AEG49;148;14.9;0.608
C_holosteoides;ALB;48.3006;9.3546;AEG49;95;39.8;4.038
C_holosteoides;ALB;48.3006;9.3546;AEG49;144;20.4;0.31
C_holosteoides;ALB;48.3006;9.3546;AEG49;125;44.9;6.182
F_rubra;SCH;53.0226;13.7838;SEG27;161;65.7;9.59
F_rubra;SCH;53.0226;13.7838;SEG27;155;92.4;2.66
F_rubra;SCH;53.0226;13.7838;SEG27;165;54.9;7.87
F_rubra;SCH;53.0226;13.7838;SEG27;171;68.9;6.43
F_rubra;SCH;53.0226;13.7838;SEG27;157;54.9;7.21
F_rubra;SCH;53.0226;13.7838;SEG27;161;56.1;12.48
F_rubra;SCH;53.0226;13.7838;SEG27;161;69.3;10.94
F_rubra;SCH;53.0226;13.7838;SEG27;161;79;8.29
F_rubra;SCH;53.0226;13.7838;SEG27;161;51.6;1.38
F_rubra;SCH;53.0226;13.7838;SEG27;157;65.3;13.46
F_rubra;SCH;53.0226;13.7838;SEG31;161;53;6.56
F_rubra;SCH;53.0226;13.7838;SEG31;161;71.2;9.26
F_rubra;SCH;53.0226;13.7838;SEG31;161;71.1;10.18
F_rubra;SCH;53.0226;13.7838;SEG31;161;63.8;12.69
F_rubra;SCH;53.0226;13.7838;SEG31;159;68.3;11.75
F_rubra;SCH;53.0226;13.7838;SEG32;161;72.9;17.86
F_rubra;SCH;53.0226;13.7838;SEG32;159;75.1;7.5
F_rubra;SCH;53.0226;13.7838;SEG32;159;72.4;25.16
F_rubra;SCH;53.0226;13.7838;SEG32;159;64.5;4.63
F_rubra;SCH;53.0226;13.7838;SEG32;161;74.1;7.11
F_rubra;SCH;53.0226;13.7838;SEG32;159;75.8;14.06
F_rubra;SCH;53.0226;13.7838;SEG32;161;61.8;2.58
F_rubra;SCH;53.0226;13.7838;SEG37;161;60;3.43
F_rubra;SCH;53.0226;13.7838;SEG37;161;75.1;10.22
F_rubra;SCH;53.0226;13.7838;SEG37;159;72.6;23.67
F_rubra;SCH;53.0226;13.7838;SEG37;161;83.6;13.93
F_rubra;SCH;53.0226;13.7838;SEG37;159;92.2;27.47
F_rubra;SCH;53.0226;13.7838;SEG37;163;85;21.84
F_rubra;SCH;53.0226;13.7838;SEG37;161;66.9;18.68
F_rubra;SCH;53.0226;13.7838;SEG37;161;80.4;23.68
F_rubra;SCH;53.0226;13.7838;SEG37;161;66.4;7.5
F_rubra;SCH;53.0226;13.7838;SEG37;159;71.5;29.91
F_rubra;SCH;53.0226;13.7838;SEG38;159;69.3;5.39
F_rubra;SCH;53.0226;13.7838;SEG38;161;58.1;12.4
F_rubra;SCH;53.0226;13.7838;SEG38;159;82.8;18.13
F_rubra;SCH;53.0226;13.7838;SEG38;159;66.4;11.49
F_rubra;HAI;51.1025;10.3822;HEG9;161;64.5;11.34
F_rubra;HAI;51.1025;10.3822;HEG9;161;70.6;10.96
F_rubra;HAI;51.1025;10.3822;HEG9;161;55.2;11.62
F_rubra;HAI;51.1025;10.3822;HEG9;161;71.3;7.1
F_rubra;HAI;51.1025;10.3822;HEG9;161;70.2;10.7
F_rubra;HAI;51.1025;10.3822;HEG9;161;66.7;18.07
F_rubra;HAI;51.1025;10.3822;HEG9;159;64.5;15.93
F_rubra;HAI;51.1025;10.3822;HEG11;159;61.9;14.38
F_rubra;HAI;51.1025;10.3822;HEG11;161;61.6;9.47
F_rubra;HAI;51.1025;10.3822;HEG11;161;62.9;15.56
F_rubra;HAI;51.1025;10.3822;HEG11;161;71.6;19.9
F_rubra;HAI;51.1025;10.3822;HEG11;161;55.4;6.96
F_rubra;HAI;51.1025;10.3822;HEG11;165;60.7;3.86
F_rubra;HAI;51.1025;10.3822;HEG11;161;78.6;14.68
F_rubra;HAI;51.1025;10.3822;HEG11;161;63.4;19.84
F_rubra;HAI;51.1025;10.3822;HEG17;159;63.9;3.12
F_rubra;HAI;51.1025;10.3822;HEG17;161;59.1;14.3
F_rubra;HAI;51.1025;10.3822;HEG17;159;76.3;14.88
F_rubra;HAI;51.1025;10.3822;HEG17;161;67.5;5.5
F_rubra;HAI;51.1025;10.3822;HEG17;161;75.7;8.58
F_rubra;HAI;51.1025;10.3822;HEG17;157;81.7;9.58
F_rubra;HAI;51.1025;10.3822;HEG17;157;65.5;5.34
F_rubra;HAI;51.1025;10.3822;HEG19;159;62.5;10.95
F_rubra;HAI;51.1025;10.3822;HEG19;159;62.2;11.62
F_rubra;HAI;51.1025;10.3822;HEG19;161;67.7;11.66
F_rubra;HAI;51.1025;10.3822;HEG19;161;81.1;24.69
F_rubra;HAI;51.1025;10.3822;HEG19;161;70.1;8.9
F_rubra;HAI;51.1025;10.3822;HEG19;161;74.2;6
F_rubra;HAI;51.1025;10.3822;HEG19;159;55;8.6
F_rubra;HAI;51.1025;10.3822;HEG19;161;62.1;6.62
F_rubra;HAI;51.1025;10.3822;HEG19;159;69.1;3.89
F_rubra;HAI;51.1025;10.3822;HEG19;157;72.4;8.59
F_rubra;HAI;51.1025;10.3822;HEG20;163;59.5;4.26
F_rubra;HAI;51.1025;10.3822;HEG20;157;69.1;15.34
